authors,author_sort,rating,library_name,timestamp,formats,size,isbn,identifiers,comments,tags,series,series_index,languages,title,cover,title_sort,publisher,pubdate,id,uuid
"John R. Franke","Franke, John R.","","temp","0101-01-01T02:00:00+02:00","pdf","4282123","","","","Kommentar, AT, Josua, Richter, Ruth, Samuel","Ancient Christian Commentary on Scripture Old Testament","4.0","eng","Joshua, Judges, Ruth, 1-2 Samuel","C:\Users\sever\Documents\temp\John R. Franke\Joshua, Judges, Ruth, 1-2 Samuel (963)\cover.jpg","Joshua, Judges, Ruth, 1-2 Samuel","InterVarsity Press","0101-01-01T02:00:00+02:00","963","bacc4808-0f74-44c5-a0f9-9e64d5942e22"
"Marco Conti","Conti, Marco","","temp","0101-01-01T02:00:00+02:00","pdf","13306340","","","","Kommentar, AT, Könige, Chronik, Esra, Nehemia, Esther","Ancient Christian Commentary on Scripture Old Testament","5.0","eng","1-2 Kings, 1-2 Chronicles, Ezra, Nehemiah, Esther","C:\Users\sever\Documents\temp\Marco Conti\1-2 Kings, 1-2 Chronicles, Ezra, Ne (964)\cover.jpg","1-2 Kings, 1-2 Chronicles, Ezra, Nehemiah, Esther","InterVarsity Press","0101-01-01T02:00:00+02:00","964","eb41a7bc-95bc-4d40-9fa6-06fab4b7b4b9"
"Manlio Simonetti & Marco Conti","Simonetti, Manlio & Conti, Marco","","temp","0101-01-01T02:00:00+02:00","pdf","5820972","","","","Kommentar, AT, Hiob","Ancient Christian Commentary on Scripture Old Testament","6.0","eng","Job","C:\Users\sever\Documents\temp\Manlio Simonetti\Job (965)\cover.jpg","Job","InterVarsity Press","0101-01-01T02:00:00+02:00","965","c2138761-f1e8-4c0e-8425-c2902e7ea4cf"
"Craig A. Blaising & Carmen S. Hardin","Blaising, Craig A. & Hardin, Carmen S.","","temp","0101-01-01T02:00:00+02:00","pdf","13000115","","","","Kommentar, AT, Psalmen","Ancient Christian Commentary on Scripture Old Testament","7.0","eng","Psalms 1-50","C:\Users\sever\Documents\temp\Craig A. Blaising\Psalms 1-50 (966)\cover.jpg","Psalms 1-50","InterVarsity Press","0101-01-01T02:00:00+02:00","966","c1dcb4ee-d3d2-40a9-a917-afe68f82a8ff"
"Quentin F. Wesselschmidt","Wesselschmidt, Quentin F.","","temp","0101-01-01T02:00:00+02:00","pdf","7282854","","","","Kommentar, AT, Psalmen","Ancient Christian Commentary on Scripture Old Testament","8.0","eng","Psalms 51-150","C:\Users\sever\Documents\temp\Quentin F. Wesselschmidt\Psalms 51-150 (967)\cover.jpg","Psalms 51-150","InterVarsity Press","0101-01-01T02:00:00+02:00","967","2a787699-ee1d-4303-9449-eb940e57d7ef"
"J. Robert Wright","Wright, J. Robert","","temp","0101-01-01T02:00:00+02:00","pdf","6385357","","","","Kommentar, AT, Sprüche, Prediger, Hohelied","Ancient Christian Commentary on Scripture Old Testament","9.0","eng","Proverbs, Ecclesiastes, Song Of Solomon","C:\Users\sever\Documents\temp\J. Robert Wright\Proverbs, Ecclesiastes, Song Of Sol (968)\cover.jpg","Proverbs, Ecclesiastes, Song Of Solomon","InterVarsity Press","0101-01-01T02:00:00+02:00","968","b9731acb-5bb9-4159-ac8f-a7c29e659a2f"
"Steven A. McKinion","McKinion, Steven A.","","temp","0101-01-01T02:00:00+02:00","pdf","4751851","","","","Kommentar, AT, Jesaja","Ancient Christian Commentary on Scripture Old Testament","10.0","eng","Isaiah 1-39","C:\Users\sever\Documents\temp\Steven A. McKinion\Isaiah 1-39 (969)\cover.jpg","Isaiah 1-39","InterVarsity Press","0101-01-01T02:00:00+02:00","969","7151aae6-7977-4013-bdd7-6055a078fdf2"
"Mark W. Elliott","Elliott, Mark W.","","temp","0101-01-01T02:00:00+02:00","pdf","4900073","","","","Kommentar, AT, Jesaja","Ancient Christian Commentary on Scripture Old Testament","11.0","eng","Isaiah 40-66","C:\Users\sever\Documents\temp\Mark W. Elliott\Isaiah 40-66 (970)\cover.jpg","Isaiah 40-66","InterVarsity Press","0101-01-01T02:00:00+02:00","970","9e5feab7-ec98-4987-adb1-c8ed79e175c8"
"Dean O. Wenthe","Wenthe, Dean O.","","temp","0101-01-01T02:00:00+02:00","pdf","4988979","","","","Kommentar, AT, Jeremia, Klagelieder","Ancient Christian Commentary on Scripture Old Testament","12.0","eng","Jeremiah, Lamentations","C:\Users\sever\Documents\temp\Dean O. Wenthe\Jeremiah, Lamentations (971)\cover.jpg","Jeremiah, Lamentations","InterVarsity Press","0101-01-01T02:00:00+02:00","971","8320fd2a-6137-49b5-879d-9ce3f93fe3e1"
"Kenneth Stevenson & Michael Glerup","Stevenson, Kenneth & Glerup, Michael","","temp","0101-01-01T02:00:00+02:00","pdf","4870664","","","","Kommentar, AT, Hesekiel, Daniel","Ancient Christian Commentary on Scripture Old Testament","13.0","eng","Ezekiel, Daniel","C:\Users\sever\Documents\temp\Kenneth Stevenson\Ezekiel, Daniel (972)\cover.jpg","Ezekiel, Daniel","InterVarsity Press","0101-01-01T02:00:00+02:00","972","bdb96bb0-c438-4ddd-8158-8b77c55d7d06"
"Alberto Ferreiro","Ferreiro, Alberto","","temp","0101-01-01T02:00:00+02:00","pdf","44979228","","","","Kommentar, AT, Hosea, Joel, Amos, Obadja, Jona, Micha, Nahum, Habakuk, Zefanja, Haggai, Sacharja, Maleachi","Ancient Christian Commentary on Scripture Old Testament","14.0","eng","The Twelve Prophets","C:\Users\sever\Documents\temp\Alberto Ferreiro\The Twelve Prophets (973)\cover.jpg","Twelve Prophets, The","InterVarsity Press","0101-01-01T02:00:00+02:00","973","6c10b324-5e17-4dc3-9779-1de95293355b"
"Sever J. Voicu","Voicu, Sever J.","","temp","0101-01-01T02:00:00+02:00","pdf","14225757","","","","AT, Apokryphen, Kommentar","Ancient Christian Commentary on Scripture Old Testament","15.0","eng","Apocrypha","C:\Users\sever\Documents\temp\Sever J. Voicu\Apocrypha (974)\cover.jpg","Apocrypha","InterVarsity Press","0101-01-01T02:00:00+02:00","974","d1e5d428-636d-4e13-adf1-ba5635415a08"
"Gerald L. Bray","Bray, Gerald L.","","temp","0101-01-01T02:00:00+02:00","pdf","19546618","","","","Dogmatik, Historik, Bekenntnis, Theologie Proper","Ancient Christian Doctrine","1.0","eng","We Believe in One God","C:\Users\sever\Documents\temp\Gerald L. Bray\We Believe in One God (975)\cover.jpg","We Believe in One God","IVP Academic","0101-01-01T02:00:00+02:00","975","c8057eba-7321-413f-bd90-e4209dd7ca73"
"John Anthony McGuckin","McGuckin, John Anthony","","temp","0101-01-01T02:00:00+02:00","pdf","11467096","","","","Historik, Bekenntnis, Christologie, Dogmatik","Ancient Christian Doctrine","2.0","eng","We Believe in One Lord Jesus Christ","C:\Users\sever\Documents\temp\John Anthony McGuckin\We Believe in One Lord Jesus Christ (976)\cover.jpg","We Believe in One Lord Jesus Christ","IVP Academic","0101-01-01T02:00:00+02:00","976","fa55cfb6-d398-4a14-8ff9-01bd812c3598"
"Mark J. Edwards","Edwards, Mark J.","","temp","0101-01-01T02:00:00+02:00","pdf","12698514","","","","Dogmatik, Historik, Bekenntnis, Christologie, Soteriologie","Ancient Christian Doctrine","3.0","eng","We Believe in the Crucified and Risen Lord","C:\Users\sever\Documents\temp\Mark J. Edwards\We Believe in the Crucified and Ris (977)\cover.jpg","We Believe in the Crucified and Risen Lord","IVP Academic","0101-01-01T02:00:00+02:00","977","fee015e7-53f8-4b1b-8609-63565f8d74c8"
"Joel C. Elowsky","Elowsky, Joel C.","","temp","0101-01-01T02:00:00+02:00","pdf","19126670","","","","Historik, Bekenntnis, Heiliger Geist, Dogmatik","Ancient Christian Doctrine","4.0","eng","We Believe in the Holy Spirit","C:\Users\sever\Documents\temp\Joel C. Elowsky\We Believe in the Holy Spirit (978)\cover.jpg","We Believe in the Holy Spirit","IVP Academic","0101-01-01T02:00:00+02:00","978","81967ebe-f43e-4911-a516-aee22b8db56d"
"Angelo Di Beradino","Di Beradino, Angelo","","temp","0101-01-01T02:00:00+02:00","pdf","30869207","","","","Historik, Dogmatik, Bekenntnis, Ekklesiologie","Ancient Christian Doctrine","5.0","eng","We Believe in One Holy Catholic and Apostolic Church","C:\Users\sever\Documents\temp\Angelo Di Beradino\We Believe in One Holy Catholic and (979)\cover.jpg","We Believe in One Holy Catholic and Apostolic Church","IVP Academic","0101-01-01T02:00:00+02:00","979","3b1a19ed-7680-4723-9307-18e5e33d44ea"
"Origenes","Origenes","","temp","0101-01-01T02:00:00+02:00","pdf","16487608","","","","Kommentar, AT, Numeri","Ancient Christian Texts","4.0","eng","Homilies on Numbers","C:\Users\sever\Documents\temp\Origenes\Homilies on Numbers (980)\cover.jpg","Homilies on Numbers","InterVarsity Press","0101-01-01T02:00:00+02:00","980","7dcbbf18-b68b-4d22-8f6e-7cee7404365e"
"Eusebius of Caesarea","Eusebius of Caesarea","","temp","0101-01-01T02:00:00+02:00","pdf","5340041","","","","Kommentar, Jesaja, AT","Ancient Christian Texts","23.0","eng","Commentary on Isaiah","C:\Users\sever\Documents\temp\Eusebius of Caesarea\Commentary on Isaiah (981)\cover.jpg","Commentary on Isaiah","InterVarsity Press","0101-01-01T02:00:00+02:00","981","6b1a800e-0a25-40e4-aa43-754a7bc8d0c0"
"Jerome","Jerome","","temp","0101-01-01T02:00:00+02:00","pdf","12308614","","","","Kommentar, AT, Sacharja, Maleachi, Hosea, Joel, Amos","Ancient Christian Texts","28.1","eng","Commentaries on the Twelve Prophets: Volume 2","C:\Users\sever\Documents\temp\Jerome\Commentaries on the Twelve Prophets (982)\cover.jpg","Commentaries on the Twelve Prophets: Volume 2","InterVarsity Press","0101-01-01T02:00:00+02:00","982","3c7b6202-d6cc-4e9f-92b2-f5612acf2ad0"
"Cyril of Alexandria","Cyril of Alexandria","","temp","0101-01-01T02:00:00+02:00","pdf","5521864","","","","Kommentar, NT, Johannes","Ancient Christian Texts","43.1","eng","Commentary on John: Volume 1","C:\Users\sever\Documents\temp\Cyril of Alexandria\Commentary on John_ Volume 1 (983)\cover.jpg","Commentary on John: Volume 1","InterVarsity Press","0101-01-01T02:00:00+02:00","983","085fc850-9889-4a82-9334-af275531bc46"
"Cyril of Alexandria","Alexandria, Cyril of","","temp","0101-01-01T02:00:00+02:00","pdf","8775456","","","","Kommentar, NT, Johannes","Ancient Christian Texts","43.2","eng","Commentary on John: Volume 2","C:\Users\sever\Documents\temp\Cyril of Alexandria\Commentary on John_ Volume 2 (984)\cover.jpg","Commentary on John: Volume 2","InterVarsity Press","0101-01-01T02:00:00+02:00","984","1374e1af-000f-4e57-98b9-55ef4140c630"
"Cyril of Alexandria","Cyril of Alexandria","","temp","0101-01-01T02:00:00+02:00","pdf","5472058","","","","Kommentar, NT, Römer, Korinther, Hebräer","Ancient Christian Texts","45.0","eng","Commentaries on Romans, 1-2 Corinthians, and Hebrews","C:\Users\sever\Documents\temp\Cyril of Alexandria\Commentaries on Romans, 1-2 Corinth (985)\cover.jpg","Commentaries on Romans, 1-2 Corinthians, and Hebrews","InterVarsity Press","0101-01-01T02:00:00+02:00","985","193b7a21-f766-41e2-a2db-2838aada4905"
"T. Desmond Alexander","Alexander, T. Desmond","","temp","0101-01-01T02:00:00+02:00","pdf","3886370","","","","Kommentar, AT, Exodus","AOT - Apollos Old Testament Commentary","2.0","eng","Exodus","C:\Users\sever\Documents\temp\T. Desmond Alexander\Exodus (986)\cover.jpg","Exodus","InterVarsity Press","0101-01-01T02:00:00+02:00","986","36ffd7fa-87c0-4041-9e57-2cdb409f2c69"
"Nobuyoshi Kiuchi","Kiuchi, Nobuyoshi","","temp","0101-01-01T02:00:00+02:00","pdf","4575132","","","","Kommentar, AT, Leviticus","AOT - Apollos Old Testament Commentary","3.0","eng","Leviticus","C:\Users\sever\Documents\temp\Nobuyoshi Kiuchi\Leviticus (987)\cover.jpg","Leviticus","InterVarsity Press","0101-01-01T02:00:00+02:00","987","2ea9a434-301d-4186-a718-6ce78e78a4ac"
"Pekka M. A. Pitkänen","Pitkänen, Pekka M. A.","","temp","0101-01-01T02:00:00+02:00","pdf","7151227","","","","Kommentar, AT, Josua","AOT - Apollos Old Testament Commentary","6.0","eng","Joshua","C:\Users\sever\Documents\temp\Pekka M. A. Pitkanen\Joshua (988)\cover.jpg","Joshua","InterVarsity Press","0101-01-01T02:00:00+02:00","988","fd7c1456-fa6b-42ca-b9ef-5538739abc0a"
"Lissa M. Wray Beal","Beal, Lissa M. Wray","","temp","0101-01-01T02:00:00+02:00","pdf","3171370","","","","Kommentar, AT, Könige","AOT - Apollos Old Testament Commentary","11.0","eng","1 & 2 Kings","C:\Users\sever\Documents\temp\Lissa M. Wray Beal\1 & 2 Kings (989)\cover.jpg","Kings 1 & 2","InterVarsity Press","0101-01-01T02:00:00+02:00","989","f017b25b-7e3a-4329-a9ee-2f14cdc44482"
"Anthony R. Petterson","Petterson, Anthony R.","","temp","0101-01-01T02:00:00+02:00","pdf","4537396","","","","Kommentar, AT, Haggai, Sacharja, Maleachi","AOT - Apollos Old Testament Commentary","37.0","eng","Haggai, Zechariah & Malachi","C:\Users\sever\Documents\temp\Anthony R. Petterson\Haggai, Zechariah & Malachi (990)\cover.jpg","Haggai, Zechariah & Malachi","InterVarsity Press","0101-01-01T02:00:00+02:00","990","ad831acc-c91b-4620-a521-883d16519bb0"
"Arnold G. Fruchtenbaum","Fruchtenbaum, Arnold G.","","temp","0101-01-01T02:00:00+02:00","pdf","3999451","","","","Kommentar, Judentum, Genesis, AT","Ariel's Bible Commentary","1.0","eng","The Book of Genesis","C:\Users\sever\Documents\temp\Arnold G. Fruchtenbaum\The Book of Genesis (991)\cover.jpg","Book of Genesis, The","Ariel Ministries","0101-01-01T02:00:00+02:00","991","a2cc366c-b20e-4a5b-a5b8-2f07bebca8fc"
"Arnold G. Fruchtenbaum","Fruchtenbaum, Arnold G.","","temp","0101-01-01T02:00:00+02:00","pdf","2446227","","","","Kommentar, AT, Richter, Ruth, Judentum","Ariel's Bible Commentary","7.0","eng","Judges & Ruth","C:\Users\sever\Documents\temp\Arnold G. Fruchtenbaum\Judges & Ruth (992)\cover.jpg","Judges & Ruth","Ariel Ministries","0101-01-01T02:00:00+02:00","992","ff196d56-e38f-4d72-b751-84d0348036d0"
"Fruchtenbaum, Arnold G.","Fruchtenbaum, Arnold G.","","temp","0101-01-01T02:00:00+02:00","pdf","7195929","","","","Kommentar, NT, Hebräer, Jakobus, Petrus, Judas, Judentum","Ariel's Bible Commentary","58.0","eng","The Messianic Jewish Epistles: Hebrews - James - 1 & 2 Peter - Jude","C:\Users\sever\Documents\temp\Fruchtenbaum, Arnold G_\The Messianic Jewish Epistles_ Hebr (993)\cover.jpg","Messianic Jewish Epistles: Hebrews - James - 1 & 2 Peter - Jude, The","Ariel Ministries","0101-01-01T02:00:00+02:00","993","fb205b6c-ceac-4768-8e90-ff234fabbfc9"
"Woodrow Kroll","Kroll, Woodrow","","temp","2023-04-05T10:48:37+02:00","pdf","1100936","","","","Exodus, Kommentar, AT","Back to the Bible Study Guides","2.0","eng","Exodus: God's Plan God's People","C:\Users\sever\Documents\temp\Woodrow Kroll\Exodus_ God's Plan God's People (994)\cover.jpg","Exodus: God's Plan God's People","Crossway","2008-05-09T22:59:45+02:00","994","450f0c65-6838-4210-a61b-92fbc6b2ae43"
"Woodrow Kroll","Kroll, Woodrow","","temp","0101-01-01T02:00:00+02:00","pdf","2471116","","","","Kommentar, AT, Sprüche","Back to the Bible Study Guides","20.0","eng","Proverbs: The Pursuit of God's Wisdom","C:\Users\sever\Documents\temp\Woodrow Kroll\Proverbs_ The Pursuit of God's Wisd (995)\cover.jpg","Proverbs: The Pursuit of God's Wisdom","Crossway","0101-01-01T02:00:00+02:00","995","4d974462-67e5-42bb-bc86-9314d4b08fd8"
"Woodrow Kroll","Kroll, Woodrow","","temp","0101-01-01T02:00:00+02:00","pdf","1008563","","","","Kommentar, NT, Epheser","Back to the Bible Study Guides","49.0","eng","Ephesians: Life in God's Family","C:\Users\sever\Documents\temp\Woodrow Kroll\Ephesians_ Life in God's Family (996)\cover.jpg","Ephesians: Life in God's Family","Crossway","0101-01-01T02:00:00+02:00","996","b573e98c-10c5-4742-9acc-4d4cd80657ee"
"Woodrow Kroll","Kroll, Woodrow","","temp","0101-01-01T02:00:00+02:00","pdf","2436736","","","","Kommentar, NT, Jakobus","Back to the Bible Study Guides","59.0","eng","James: Living Your Faith","C:\Users\sever\Documents\temp\Woodrow Kroll\James_ Living Your Faith (997)\cover.jpg","James: Living Your Faith","Crossway","0101-01-01T02:00:00+02:00","997","d7309fd5-3a1a-4aab-b989-694658a97c06"
"Tremper Longman","Longman, Tremper","","temp","0101-01-01T02:00:00+02:00","pdf","3414086","","","","Kommentar, AT, Hiob","BCOT - Baker Commentary on the Old Testament","18.0","eng","Job","C:\Users\sever\Documents\temp\Tremper Longman\Job (998)\cover.jpg","Job","Baker Academic","2012-08-01T02:00:00+02:00","998","0cac58f0-5974-4e85-bcf6-a525f569a57d"
"John Goldingay","Goldingay, John","","temp","0101-01-01T02:00:00+02:00","epub","1013012","","","","Kommentar, AT, Psalmen","BCOT - Baker Commentary on the Old Testament","19.1","eng","Psalms: Volume 1: Psalms 1-41","C:\Users\sever\Documents\temp\John Goldingay\Psalms_ Volume 1_ Psalms 1-41 (999)\cover.jpg","Psalms: Volume 1: Psalms 1-41","Baker Academic","0101-01-01T02:00:00+02:00","999","84441117-14a8-4776-8371-748982442c4e"
"John Goldingay","Goldingay, John","","temp","0101-01-01T02:00:00+02:00","pdf","6623348","","","","Kommentar, AT, Psalmen","BCOT - Baker Commentary on the Old Testament","19.2","eng","Psalms: Volume 2: Psalms 42-89","C:\Users\sever\Documents\temp\John Goldingay\Psalms_ Volume 2_ Psalms 42-89 (1000)\cover.jpg","Psalms: Volume 2: Psalms 42-89","Baker Academic","0101-01-01T02:00:00+02:00","1000","c7226339-768f-4a4b-bd8e-f3971eda3f05"
"John Goldingay","Goldingay, John","","temp","0101-01-01T02:00:00+02:00","epub","1188943","","","","Kommentar, AT, Psalmen","BCOT - Baker Commentary on the Old Testament","19.3","eng","Psalms: Volume 3: Psalms 90-150","C:\Users\sever\Documents\temp\John Goldingay\Psalms_ Volume 3_ Psalms 90-150 (1001)\cover.jpg","Psalms: Volume 3: Psalms 90-150","Baker Academic","0101-01-01T02:00:00+02:00","1001","27e84791-cc40-489e-a1aa-eddbc78c273e"
"Tremper Longman","Longman, Tremper","","temp","0101-01-01T02:00:00+02:00","pdf","3698473","","","","Kommentar, AT, Sprüche","BCOT - Baker Commentary on the Old Testament","20.0","eng","Proverbs","C:\Users\sever\Documents\temp\Tremper Longman\Proverbs (1002)\cover.jpg","Proverbs","Baker Academic","2006-06-01T02:00:00+02:00","1002","5860233c-6e8b-4696-803c-9d994c4245ea"
"Craig G. Bartholomew","Bartholomew, Craig G.","","temp","0101-01-01T02:00:00+02:00","epub","1177899","","","","Kommentar, AT, Prediger","BCOT - Baker Commentary on the Old Testament","21.0","eng","Ecclesiastes","C:\Users\sever\Documents\temp\Craig G. Bartholomew\Ecclesiastes (1003)\cover.jpg","Ecclesiastes","Baker Academic","0101-01-01T02:00:00+02:00","1003","00f341e1-038f-4bad-8c9f-38c9454b5041"
"Richard S. Hess","Hess, Richard S.","","temp","0101-01-01T02:00:00+02:00","epub","422118","","","","Kommentar, AT, Hohelied","BCOT - Baker Commentary on the Old Testament","22.0","eng","Song of Songs","C:\Users\sever\Documents\temp\Richard S. Hess\Song of Songs (1004)\cover.jpg","Song of Songs","Baker Academic","0101-01-01T02:00:00+02:00","1004","9da96ac9-cb99-42c7-850e-91292d39c202"
"John Goldingay","Goldingay, John","","temp","0101-01-01T02:00:00+02:00","epub","5983493","","","","Kommentar, AT, Hosea, Joel, Amos, Obadja, Jona, Micha","BCOT - Baker Commentary on the Old Testament","28.0","eng","Hosea-Micah","C:\Users\sever\Documents\temp\John Goldingay\Hosea-Micah (1005)\cover.jpg","Hosea-Micah","Baker Academic","0101-01-01T02:00:00+02:00","1005","6dace682-1193-4bef-ba39-ec96be414aa5"
"Warren W. Wiersbe","Wiersbe, Warren W.","","temp","0101-01-01T02:00:00+02:00","epub","332692","","","","Kommentar, AT, Genesis, Bibel","BE - The BE Series Commentary","1.1","eng","Be Basic: Believing the Simple Truth of God's Word (Genesis 1-11)","C:\Users\sever\Documents\temp\Warren W. Wiersbe\Be Basic_ Believing the Simple Trut (1006)\cover.jpg","Be Basic: Believing the Simple Truth of God's Word (Genesis 1-11)","David C. Cook","0101-01-01T02:00:00+02:00","1006","715cb480-b886-41fd-b478-cdbbffca66b0"
